chr	start	end	nSNPs	pos	lc_nhaps	lc_uhaps	lc_h12	lc_h2h1	lc_m	lc_A	lc_L
B4	12082142	12152365	101	12117254	28	26	0.0510204	0.735294	0	0	0
B4	12121373	12198489	101	12159931.5	18	17	0.0740741	0.8	0	0	0
B4	12152365	12242700	101	12197533	14	12	0.132653	0.777778	0	0	0
B4	12198489	12260167	101	12229328.5	20	16	0.105	0.7	3	1083.58	0.135759
B4	12242700	12293348	101	12268024.5	28	27	0.0433673	0.866667	0	0	0
B4	12260167	12312586	101	12286377	30	30	0.0355556	0.966667	0	0	0
B4	12293348	12343226	101	12318287.5	20	19	0.065	0.818182	0	0	0
B4	12312586	12362298	101	12337442.5	6	6	0.222222	0.833333	6	539.266	1.57558
B4	12343226	12387769	101	12365498	12	11	0.125	0.714286	0	0	0
B4	12362298	12432202	101	12397250.5	20	17	0.1	0.678571	0	0	0
B4	12387769	12458413	101	12423091.5	18	14	0.148148	0.5	2	819.669	1.12032
B4	12432202	12501978	101	12467090.5	30	30	0.0355556	0.966667	0	0	0
B4	12458413	12577253	101	12517833.5	2	2	1	0.5	2	1245.87	3.06236
B4	12577253	12741245	101	12659249.5	4	4	0.375	0.75	4	1893.69	2.49187
B4	12648610	12814156	101	12731383.5	12	12	0.0972222	0.916667	0	0	0
B4	12741245	12849587	101	12795416.5	28	28	0.0382653	0.964286	0	0	0
B4	12814156	12879208	101	12846682.5	22	22	0.0495868	0.954545	0	0	0
B4	12849587	12934902	101	12892245	22	22	0.0495868	0.954545	0	0	0
B4	12879208	12972583	101	12925896	28	28	0.0382653	0.964286	0	0	0
B4	12934902	13020053	101	12977478	38	38	0.0277008	0.973684	0	0	0
B4	12972583	13056029	101	13014306.5	36	36	0.029321	0.972222	0	0	0
B4	13020053	13129695	101	13074874.5	32	32	0.0332031	0.96875	0	0	0
B4	13056029	13159226	101	13107628	34	33	0.0346021	0.888889	0	0	0
B4	13129695	13170792	101	13150244	38	38	0.0277008	0.973684	0	0	0
B4	13159226	13186314	101	13172770.5	34	32	0.0397924	0.894737	0	0	0
B4	13170792	13205274	101	13188033.5	22	18	0.0909091	0.71875	3	469.02	0.149334
B4	13186314	13285235	101	13235775	18	18	0.0617284	0.944444	0	0	0
B4	13205274	13384120	101	13294697.5	4	4	0.375	0.75	4	1432.47	2.49187
B4	13285235	13440446	101	13362841	6	6	0.222222	0.833333	6	8791.03	1.57568
B4	13384120	13531457	101	13457789	26	26	0.0414201	0.961538	0	0	0
B4	13440446	13578891	101	13509669	20	20	0.055	0.95	0	0	0
B4	13531457	13600133	101	13565795.5	6	6	0.222222	0.833333	6	819.669	1.57558
B4	13578891	13612905	101	13595898.5	10	10	0.12	0.9	0	0	0
B4	13600133	13633491	101	13616812.5	4	3	0.625	0.333333	3	539.266	4.53052
B4	13612905	13658864	101	13635885	10	10	0.12	0.9	0	0	0
B4	13633491	13703320	101	13668406	26	23	0.0680473	0.735294	0	0	0
B4	13658864	13730321	101	13694593	18	14	0.148148	0.7	2	819.669	0.467309
B4	13703320	13774377	101	13738849	18	17	0.0740741	0.8	9	1.76799e+08	0.00637416
B4	13730321	13801940	101	13766131	10	9	0.16	0.666667	9	712.897	1.11207
B4	13774377	13826403	101	13800390.5	14	10	0.183673	0.625	9	1.76799e+08	0.537417
B4	13801940	13862121	101	13832031	10	9	0.16	0.666667	9	1083.58	1.11207
B4	13826403	13895940	101	13861172	8	8	0.15625	0.875	7	11621.5	0.9199
B4	13862121	13923911	101	13893016.5	6	6	0.222222	0.833333	6	10107.7	1.60463
B4	13895940	13954661	101	13925301	6	6	0.222222	0.833333	6	712.897	1.57558
B4	13923911	13985341	101	13954626.5	22	20	0.0702479	0.846154	6	1.76799e+08	1.44535
B4	13954661	14013561	101	13984111.5	24	17	0.121528	0.652174	6	1.76799e+08	1.50735
B4	13985341	14041715	101	14013528.5	18	13	0.154321	0.529412	4	30870.7	1.02881
B4	14013561	14059829	101	14036695.5	14	12	0.132653	0.55	4	35494.3	0.781969
B4	14041715	14078077	101	14059896.5	26	15	0.183432	0.526316	4	469.02	3.33223
B4	14059829	14091797	101	14075813.5	34	23	0.0795848	0.764706	6	11621.5	0.891965
B4	14078077	14119614	101	14098846	26	24	0.056213	0.866667	6	1.76799e+08	0.724334
B4	14091797	14165074	101	14128436	24	24	0.0451389	0.958333	7	1.76799e+08	0.0953208
B4	14119614	14186040	101	14152827.5	30	27	0.0555556	0.763158	0	0	0
B4	14165074	14217140	101	14191107.5	8	7	0.21875	0.6	6	5783.68	2.09602
B4	14186040	14231699	101	14208870	4	4	0.375	0.75	4	1647.02	2.49188
B4	14217140	14249614	101	14233377.5	24	23	0.0520833	0.846154	0	0	0
B4	14231699	14301971	101	14266835.5	26	26	0.0414201	0.961538	0	0	0
B4	14249614	14348066	101	14298840.5	22	22	0.0495868	0.954545	0	0	0
B4	14301971	14442947	101	14372459.5	14	14	0.0816327	0.928571	0	0	0
B4	14348066	14475326	101	14411696.5	20	17	0.1	0.678571	5	82002.9	0.0600747
B4	14442947	14498503	101	14470725.5	32	19	0.148438	0.489583	4	189452	4.88817
B4	14475326	14516910	101	14496118.5	18	13	0.154321	0.71875	4	380679	5.24643
B4	14498503	14541436	101	14519970	18	14	0.123457	0.678571	4	71321	4.6226
B4	14516910	14553876	101	14535393.5	36	24	0.117284	0.384615	4	26849.4	5.5595
B4	14541436	14566993	101	14554215	34	25	0.0951557	0.513514	4	23351.9	4.49041
B4	14553876	14598481	101	14576179	30	27	0.0555556	0.763158	5	1.76799e+08	2.98998
B4	14566993	14626596	101	14596795	30	29	0.04	0.875	5	1.76799e+08	0.63091
B4	14598481	14686222	101	14642352	32	32	0.0332031	0.96875	0	0	0
B4	14626596	14791222	101	14708909.5	24	22	0.0625	0.857143	0	0	0
B4	14686222	14893009	101	14789616	26	24	0.056213	0.866667	0	0	0
B4	14791222	14952355	101	14871789	34	34	0.0311419	0.970588	0	0	0
B4	14893009	14988452	101	14940731	32	32	0.0332031	0.96875	0	0	0
B4	14952355	15029454	101	14990905	34	29	0.0570934	0.68	3	17664.4	2.33897
B4	14988452	15045510	101	15016981.5	28	21	0.109694	0.419355	3	15363.4	4.09921
B4	15029454	15148973	101	15089214	20	20	0.055	0.95	0	0	0
B4	15045510	15203342	101	15124426.5	24	24	0.0451389	0.958333	0	0	0
B4	15148973	15227204	101	15188089	38	38	0.0277008	0.973684	0	0	0
B4	15203342	15277061	101	15240202	38	38	0.0277008	0.973684	0	0	0
B4	15227204	15317228	101	15272216.5	34	33	0.0346021	0.888889	0	0	0
B4	15277061	15351121	101	15314091.5	32	24	0.0703125	0.833333	5	3805.12	0.539003
B4	15317228	15371535	101	15344382	24	18	0.0868056	0.763158	5	35494.3	0.503745
B4	15351121	15404549	101	15377835.5	24	21	0.0659722	0.866667	5	53950.3	1.46625
B4	15371535	15418314	101	15394925	36	25	0.115741	0.372549	3	539.266	6.52815
B4	15404549	15446994	101	15425772	22	19	0.0867769	0.7	4	40810.3	0.891281
B4	15418314	15509696	101	15464005.5	10	10	0.12	0.9	0	0	0
B4	15446994	15576442	101	15511718.5	14	14	0.0816327	0.928571	0	0	0
B4	15509696	15638274	101	15573985.5	14	14	0.0816327	0.928571	0	0	0
B4	15576442	15687662	101	15632052.5	12	11	0.125	0.714286	0	0	0
B4	15638274	15709475	101	15673875	12	12	0.0972222	0.916667	4	1.76799e+08	2.81309
B4	15687662	15722815	101	15705239	38	37	0.0304709	0.9	3	1.76799e+08	11.0935
B4	15709475	15734456	101	15721966	38	30	0.067867	0.513514	3	1.76799e+08	16.5395
B4	15722815	15742591	101	15732703.5	16	11	0.226562	0.342105	3	1.76799e+08	24.2137
B4	15734456	15768237	101	15751347	14	10	0.22449	0.428571	3	1.76799e+08	24.2173
B4	15742591	15782161	101	15762376.5	32	16	0.269531	0.146465	3	1.76799e+08	21.7846
B4	15768237	15797175	101	15782706.5	30	25	0.0688889	0.795455	3	1.76799e+08	21.7856
B4	15782161	15810991	101	15796576.5	26	22	0.0828402	0.763158	3	1.3368e+06	19.6719
B4	15797175	15827428	101	15812302	32	23	0.138672	0.235849	3	1.76799e+08	21.9331
B4	15810991	15851888	101	15831440	32	19	0.167969	0.313559	3	1.76799e+08	21.8266
B4	15827428	15877828	101	15852628.5	34	23	0.128028	0.36	3	1.76799e+08	15.79
B4	15851888	15900516	101	15876202.5	12	12	0.0972222	0.916667	3	1.76799e+08	13.3296
B4	15877828	15914938	101	15896383.5	12	11	0.125	0.714286	4	1.76799e+08	5.37409
B4	15900516	15943528	101	15922022.5	20	19	0.065	0.818182	4	1.76799e+08	4.54882
B4	15914938	15961167	101	15938053	22	22	0.0495868	0.954545	4	1.76799e+08	0.776971
B4	15943528	16006537	101	15975033	30	28	0.0466667	0.882353	0	0	0
B4	15961167	16099805	101	16030486.5	8	8	0.15625	0.875	7	3309.46	0.875835
B4	16006537	16143071	101	16074804.5	4	4	0.375	0.75	4	1245.87	2.49187
B4	16099805	16175043	101	16137424.5	18	18	0.0617284	0.944444	0	0	0
B4	16143071	16236395	101	16189733.5	18	18	0.0617284	0.944444	0	0	0
B4	16175043	16324489	101	16249766.5	8	8	0.15625	0.875	7	4375.03	0.875841
B4	16236395	16357282	101	16296839	6	6	0.222222	0.833333	6	10107.7	1.57627
B4	16324489	16404276	101	16364383	8	8	0.15625	0.875	7	1.76799e+08	1.21414
B4	16357282	16438046	101	16397664.5	14	13	0.102041	0.75	7	1.76799e+08	0.83652
B4	16404276	16485851	101	16445064	4	4	0.375	0.75	4	1245.87	2.49187
B4	16438046	16628081	101	16533064	4	4	0.375	0.75	4	1432.47	2.49187
B4	16485851	16694077	101	16589964.5	16	16	0.0703125	0.9375	0	0	0
B4	16628081	16741830	101	16684956	22	20	0.0702479	0.846154	0	0	0
B4	16694077	16758880	101	16726479	28	27	0.0433673	0.866667	0	0	0
B4	16741830	16780591	101	16761211	18	15	0.0987654	0.833333	0	0	0
B4	16758880	16801630	101	16780255.5	18	18	0.0617284	0.944444	0	0	0
B4	16780591	16828184	101	16804388	24	21	0.0763889	0.71875	0	0	0
B4	16801630	16849170	101	16825400.5	18	16	0.0925926	0.818182	0	0	0
B4	16828184	16863911	101	16846048	16	13	0.140625	0.625	0	0	0
B4	16849170	16895017	101	16872094	34	29	0.050173	0.804348	4	819.669	0.203171
B4	16863911	16936262	101	16900087	20	20	0.055	0.95	0	0	0
B4	16895017	16973392	101	16934205	20	20	0.055	0.95	0	0	0
B4	16936262	16992699	101	16964481	38	34	0.0470914	0.692308	2	819.669	2.36512
B4	16973392	17034485	101	17003939	12	12	0.0972222	0.916667	0	0	0
B4	16992699	17091999	101	17042349.5	4	4	0.375	0.75	4	1083.58	2.49187
B4	17034485	17144918	101	17089702	4	4	0.375	0.75	4	15363.4	2.54296
B4	17091999	17221053	101	17156526.5	6	6	0.222222	0.833333	6	5783.68	1.57559
B4	17144918	17327719	101	17236319	10	10	0.12	0.9	0	0	0
B4	17221053	17390087	101	17305570.5	16	16	0.0703125	0.9375	0	0	0
B4	17327719	17486019	101	17406869.5	6	5	0.333333	0.5	5	17664.4	3.2109
B4	17390087	17527671	101	17458879.5	6	5	0.333333	0.5	5	8791.03	3.12841
B4	17486019	17568331	101	17527175.5	16	15	0.0859375	0.777778	7	1.76799e+08	0.314857
B4	17527671	17615301	101	17571486.5	8	7	0.21875	0.6	6	819.669	2.06516
B4	17568331	17641570	101	17604951	12	11	0.125	0.714286	0	0	0
B4	17615301	17697781	101	17656541.5	20	18	0.08	0.653846	0	0	0
B4	17641570	17743287	101	17692429	16	16	0.0703125	0.9375	0	0	0
B4	17697781	17778133	101	17737957.5	26	20	0.0887574	0.636364	4	1432.47	0.907198
B4	17743287	17824630	101	17783959	30	23	0.0844444	0.553571	4	11621.5	1.93826
B4	17778133	17903396	101	17840765	14	13	0.102041	0.75	0	0	0
B4	17824630	17989201	101	17906916	12	12	0.0972222	0.916667	0	0	0
B4	17903396	18164272	101	18033834.5	22	22	0.0495868	0.954545	0	0	0
B4	17989201	18246228	101	18117715	22	22	0.0495868	0.954545	0	0	0
B4	18164272	18297652	101	18230962.5	22	21	0.0578512	0.833333	0	0	0
B4	18401253	18548061	101	18474657.5	16	15	0.0859375	0.777778	3	1.76799e+08	3.5338
B4	18473086	18620046	101	18546566.5	14	12	0.132653	0.777778	2	164774	2.94084
B4	18548061	18659967	101	18604014.5	34	19	0.214533	0.137755	1	1647.02	19.2378
B4	18620046	18763534	101	18691790.5	28	26	0.0510204	0.875	4	1.76799e+08	0.934996
B4	18659967	18825604	101	18742786	14	14	0.0816327	0.928571	5	1.76799e+08	0.0242451
B4	18763534	18902272	101	18832903.5	16	16	0.0703125	0.9375	0	0	0
B4	18825604	18978607	101	18902106	14	14	0.0816327	0.928571	0	0	0
B4	18902272	19057520	101	18979896.5	18	18	0.0617284	0.944444	0	0	0
B4	18978607	19147461	101	19063034.5	8	8	0.15625	0.875	7	2177.32	0.875834
B4	19057520	19214230	101	19135875.5	12	12	0.0972222	0.916667	0	0	0
B4	19147461	19332114	101	19239788	34	32	0.0397924	0.894737	0	0	0
B4	19214230	19423465	101	19318848	14	14	0.0816327	0.928571	0	0	0
B4	19332114	19542341	101	19437228	4	4	0.375	0.75	4	2503.42	2.49187
B4	19423465	19638792	101	19531129	10	10	0.12	0.9	0	0	0
B4	19542341	19719131	101	19630736.5	12	12	0.0972222	0.916667	0	0	0
B4	19638792	19784282	101	19711537.5	12	12	0.0972222	0.916667	0	0	0
B4	19719131	19817377	101	19768254.5	28	26	0.0510204	0.875	0	0	0
B4	19784282	19852834	101	19818558.5	16	15	0.0859375	0.777778	0	0	0
B4	19817377	19915086	101	19866232	4	4	0.375	0.75	4	1245.87	2.49187
B4	19852834	20000382	101	19926608.5	6	6	0.222222	0.833333	6	1647.02	1.57558
B4	19915086	20060193	101	19987640	16	16	0.0703125	0.9375	6	1.76799e+08	0.190316
B4	20000382	20189890	101	20095136.5	4	4	0.375	0.75	4	6649.92	2.49187
B4	20060193	20312296	101	20186245	4	4	0.375	0.75	4	30870.7	2.54222
B4	20189890	20437448	101	20313669.5	8	8	0.15625	0.875	7	3309.46	0.875834
B4	20312296	20579479	101	20445888	16	16	0.0703125	0.9375	0	0	0
B4	20437448	20695059	101	20566254	12	12	0.0972222	0.916667	0	0	0
B4	20579479	20806623	101	20693051.5	6	6	0.222222	0.833333	6	11621.5	1.57568
B4	20695059	20882534	101	20788797	2	2	1	0.5	2	2503.42	3.06236
B4	20806623	21005600	101	20906112	20	20	0.055	0.95	0	0	0
B4	20882534	21063666	101	20973100.5	22	22	0.0495868	0.954545	0	0	0
B4	21005600	21149848	101	21077724.5	26	26	0.0414201	0.961538	0	0	0
B4	21063666	21223490	101	21143578.5	18	18	0.0617284	0.944444	0	0	0
B4	21149848	21249776	101	21199812.5	18	18	0.0617284	0.944444	0	0	0
B4	21223490	21294760	101	21259125.5	14	14	0.0816327	0.928571	0	0	0
B4	21249776	21336834	101	21293305.5	8	8	0.15625	0.875	7	942.433	0.875834
B4	21294760	21431504	101	21363132.5	12	12	0.0972222	0.916667	0	0	0
B4	21336834	21494360	101	21415597.5	4	4	0.375	0.75	4	1432.47	2.49187
B4	21494360	21659567	101	21576964	2	2	1	0.5	2	26849.4	3.14903
B4	21596166	21714526	101	21655346.5	2	2	1	0.5	2	1893.69	3.06236
B4	21659567	21789046	101	21724307	10	10	0.12	0.9	0	0	0
B4	21714526	21869497	101	21792012	4	4	0.375	0.75	4	1893.69	2.49187
B4	21789046	21932343	101	21860695	10	10	0.12	0.9	0	0	0
B4	21869497	22003964	101	21936731	16	16	0.0703125	0.9375	0	0	0
B4	21932343	22058762	101	21995553	12	12	0.0972222	0.916667	0	0	0
B4	22003964	22118052	101	22061008.5	8	8	0.15625	0.875	7	1647.02	0.875834
B4	22058762	22194365	101	22126564	10	10	0.12	0.9	0	0	0
B4	22118052	22245268	101	22181660.5	28	27	0.0433673	0.866667	0	0	0
B4	22194365	22331139	101	22262752.5	28	28	0.0382653	0.964286	0	0	0
B4	22245268	22429142	101	22337205.5	6	6	0.222222	0.833333	6	1893.69	1.57558
B4	22429142	22578945	101	22504044	14	14	0.0816327	0.928571	8	1.76799e+08	0.0713758
B4	22511517	22625565	101	22568541.5	8	8	0.15625	0.875	7	5783.68	0.875901
B4	22578945	22656103	101	22617524.5	6	6	0.222222	0.833333	6	1245.87	1.57558
B4	22625565	22706463	101	22666014.5	10	10	0.12	0.9	0	0	0
B4	22706463	22844946	101	22775705	2	2	1	0.5	2	1893.69	3.06236
B4	22775192	22917691	101	22846442	14	14	0.0816327	0.928571	0	0	0
B4	22844946	22989950	101	22917448.5	4	4	0.375	0.75	4	1893.69	2.49187
B4	22989950	23242246	101	23116098.5	4	4	0.375	0.75	4	2177.32	2.49187
B4	23115853	23294517	101	23205185.5	26	26	0.0414201	0.961538	0	0	0
B4	23242246	23387342	101	23314794.5	20	19	0.065	0.818182	0	0	0
B4	23294517	23470223	101	23382370.5	10	10	0.12	0.9	0	0	0
B4	23387342	23561830	101	23474586.5	4	4	0.375	0.75	4	2503.42	2.49187
B4	23470223	23724592	101	23597408	2	2	1	0.5	2	46922.6	3.32468
B4	23561830	23828409	101	23695120	2	2	1	0.5	2	15363.4	3.06444
B4	23724592	23938580	101	23831586.5	12	12	0.0972222	0.916667	0	0	0
B4	23828409	24005476	101	23916943	28	28	0.0382653	0.964286	0	0	0
B4	23938580	24077948	101	24008264.5	34	34	0.0311419	0.970588	0	0	0
B4	24005476	24098080	101	24051778.5	32	31	0.0371094	0.882353	0	0	0
B4	24077948	24181619	101	24129784	22	21	0.0578512	0.833333	0	0	0
B4	24098080	24195888	101	24146984.5	20	20	0.055	0.95	0	0	0
B4	24181619	24281554	101	24231587	32	28	0.0605469	0.652174	2	1432.47	1.99168
B4	24195888	24375335	101	24285612	8	8	0.15625	0.875	7	1432.47	0.875834
B4	24281554	24463457	101	24372506	8	7	0.21875	0.6	6	2503.42	2.06516
B4	24375335	24552262	101	24463799	12	11	0.125	0.714286	7	1.76799e+08	0.780817
B4	24463457	24673339	101	24568398.5	6	6	0.222222	0.833333	6	2878.36	1.57558
B4	24552262	24811220	101	24681741.5	6	6	0.222222	0.833333	6	2503.42	1.57558
B4	24673339	24864081	101	24768710.5	14	13	0.102041	0.75	6	1.76799e+08	0.877034
B4	24811220	24986333	101	24898777	4	4	0.375	0.75	4	17664.4	2.49471
B4	24864081	25110501	101	24987291.5	2	2	1	0.5	2	40810.3	3.17683
B4	24986333	25229777	101	25108055.5	2	2	1	0.5	2	23351.9	3.06883
B4	25110501	25487267	101	25298884.5	20	20	0.055	0.95	0	0	0
B4	25229777	25575730	101	25402754	12	12	0.0972222	0.916667	0	0	0
B4	25487267	25673292	101	25580280	10	10	0.12	0.9	0	0	0
B4	25575730	25810581	101	25693156	18	18	0.0617284	0.944444	0	0	0
B4	25673292	26007775	101	25840534	4	4	0.375	0.75	4	3805.12	2.49187
B4	26007775	26266062	101	26136919	4	4	0.375	0.75	4	2878.36	2.49187
B4	26174315	26324619	101	26249467.5	10	10	0.12	0.9	0	0	0
B4	26266062	26392852	101	26329457.5	8	8	0.15625	0.875	7	2177.32	0.875834
B4	26324619	26507056	101	26415838	10	10	0.12	0.9	0	0	0
B4	26392852	26628523	101	26510688	22	19	0.0743802	0.857143	0	0	0
B4	26507056	26678915	101	26592986	22	22	0.0495868	0.954545	0	0	0
B4	26628523	26758524	101	26693524	20	19	0.065	0.818182	0	0	0
B4	26678915	26813806	101	26746361	14	14	0.0816327	0.928571	0	0	0
B4	26758524	26861611	101	26810068	14	14	0.0816327	0.928571	0	0	0
B4	26813806	26932321	101	26873064	34	33	0.0346021	0.888889	0	0	0
B4	26861611	26979686	101	26920649	2	1	1	0	1	1245.87	5.46463
B4	26932321	27038574	101	26985448	2	2	1	0.5	2	1647.02	3.06236
B4	26979686	27102415	101	27041051	6	6	0.222222	0.833333	6	26849.4	1.71909
B4	27038574	27161910	101	27100242.5	6	6	0.222222	0.833333	6	1432.47	1.57558
B4	27102415	27198481	101	27150448.5	12	12	0.0972222	0.916667	0	0	0
B4	27161910	27260320	101	27211115.5	14	14	0.0816327	0.928571	0	0	0
B4	27198481	27310478	101	27254480	20	19	0.065	0.818182	0	0	0
B4	27260320	27356290	101	27308305.5	12	12	0.0972222	0.916667	0	0	0
B4	27310478	27411120	101	27360799.5	18	18	0.0617284	0.944444	0	0	0
B4	27356290	27491124	101	27423707.5	10	10	0.12	0.9	0	0	0
B4	27411120	27564777	101	27487949	6	6	0.222222	0.833333	6	1893.69	1.57558
B4	27491124	27635495	101	27563310	8	8	0.15625	0.875	7	1647.02	0.875834
B4	27564777	27686856	101	27625817	14	14	0.0816327	0.928571	0	0	0
B4	27635495	27727948	101	27681722	18	18	0.0617284	0.944444	0	0	0
B4	27686856	27754036	101	27720446.5	20	20	0.055	0.95	0	0	0
B4	27727948	27805038	101	27766493.5	18	18	0.0617284	0.944444	0	0	0
B4	27754036	27862661	101	27808349	24	24	0.0451389	0.958333	0	0	0
B4	27805038	27909934	101	27857486.5	36	36	0.029321	0.972222	0	0	0
B4	27862661	27954849	101	27908755.5	28	28	0.0382653	0.964286	0	0	0
B4	27909934	28038366	101	27974150.5	14	14	0.0816327	0.928571	0	0	0
B4	27954849	28093010	101	28023930	4	4	0.375	0.75	4	1432.47	2.49187
B4	28038366	28139830	101	28089098.5	12	12	0.0972222	0.916667	0	0	0
B4	28093010	28164993	101	28129002	38	37	0.0304709	0.9	0	0	0
B4	28139830	28205842	101	28172836.5	38	36	0.034626	0.795455	0	0	0
B4	28164993	28251452	101	28208223	34	34	0.0311419	0.970588	0	0	0
B4	28205842	28337009	101	28271426	34	34	0.0311419	0.970588	0	0	0
B4	28251452	28468351	101	28359902	18	18	0.0617284	0.944444	0	0	0
B4	28337009	28533174	101	28435092	16	16	0.0703125	0.9375	0	0	0
B4	28468351	28597490	101	28532921	24	23	0.0520833	0.846154	0	0	0
B4	28533174	28735380	101	28634277.5	12	11	0.125	0.714286	0	0	0
B4	28597490	28891419	101	28744455	12	12	0.0972222	0.916667	0	0	0
B4	28735380	28974904	101	28855142.5	36	35	0.0324074	0.894737	0	0	0
B4	28891419	29036872	101	28964146	28	28	0.0382653	0.964286	0	0	0
B4	28974904	29143268	101	29059086.5	28	28	0.0382653	0.964286	0	0	0
B4	29036872	29324475	101	29180674	10	10	0.12	0.9	0	0	0
B4	29324475	29543589	101	29434032.5	2	2	1	0.5	2	2878.36	3.06236
B4	29459247	29619815	101	29539531.5	14	14	0.0816327	0.928571	0	0	0
B4	29543589	29887687	101	29715638.5	6	6	0.222222	0.833333	6	13362.1	1.5756
B4	29619815	30085496	101	29852656	2	2	1	0.5	4	1.76799e+08	5.16776
B4	29887687	30163963	101	30025825.5	4	4	0.375	0.75	4	1.76799e+08	5.16759
B4	30258057	30409243	101	30333650.5	6	6	0.222222	0.833333	6	2503.42	1.57558
B4	30346934	30501353	101	30424144	24	23	0.0520833	0.846154	0	0	0
B4	30409243	30579223	101	30494233.5	26	25	0.0473373	0.857143	0	0	0
B4	30501353	30748105	101	30624729.5	36	34	0.037037	0.9	0	0	0
B4	30579223	30847339	101	30713281.5	8	8	0.15625	0.875	7	2503.42	0.875834
B4	30748105	30886425	101	30817265.5	8	6	0.3125	0.357143	5	2177.32	3.5338
B4	30847339	30935753	101	30891546.5	26	22	0.0621302	0.882353	8	1.76799e+08	0.00988288
B4	30886425	31014415	101	30950420.5	30	29	0.04	0.875	8	1.76799e+08	0.00985418
B4	30935753	31098305	101	31017029.5	6	6	0.222222	0.833333	6	1893.69	1.57558
B4	31014415	31192763	101	31103589.5	8	8	0.15625	0.875	7	2503.42	0.875834
B4	31098305	31290454	101	31194380	38	38	0.0277008	0.973684	0	0	0
B4	31192763	31369465	101	31281114.5	36	36	0.029321	0.972222	0	0	0
B4	31290454	31447800	101	31369127.5	28	28	0.0382653	0.964286	0	0	0
B4	31369465	31556453	101	31462959.5	20	20	0.055	0.95	0	0	0
B4	31447800	31644435	101	31546118	12	11	0.125	0.714286	0	0	0
B4	31556453	31723266	101	31639860	10	10	0.12	0.9	0	0	0
B4	31644435	31793468	101	31718952	10	10	0.12	0.9	0	0	0
B4	31723266	31828375	101	31775821	14	14	0.0816327	0.928571	0	0	0
B4	31793468	31887703	101	31840586	30	29	0.04	0.875	0	0	0
B4	31828375	31931696	101	31880036	36	33	0.0432099	0.795455	0	0	0
B4	31887703	31945910	101	31916807	28	25	0.0612245	0.75	0	0	0
B4	31931696	32013339	101	31972518	16	15	0.0859375	0.777778	0	0	0
B4	31945910	32161478	101	32053694.5	4	4	0.375	0.75	4	2177.32	2.49187
B4	32013339	32313898	101	32163619	12	12	0.0972222	0.916667	0	0	0
B4	32161478	32468803	101	32315141	16	16	0.0703125	0.9375	0	0	0
B4	32313898	32563566	101	32438732.5	22	21	0.0578512	0.833333	0	0	0
B4	32468803	32714179	101	32591491.5	30	30	0.0355556	0.966667	0	0	0
B4	32563566	32847642	101	32705604.5	28	27	0.0433673	0.866667	0	0	0
B4	32714179	32965116	101	32839648	12	12	0.0972222	0.916667	0	0	0
B4	32847642	33116359	101	32982001	10	10	0.12	0.9	0	0	0
B4	32965116	33238469	101	33101793	18	17	0.0740741	0.8	0	0	0
B4	33116359	33348970	101	33232665	8	8	0.15625	0.875	7	5030.28	0.875834
B4	33238469	33463344	101	33350907	6	6	0.222222	0.833333	6	1.76799e+08	2.96072
B4	33348970	33737204	101	33543087.5	2	2	1	0.5	4	1.76799e+08	4.65314
B4	33463344	33980301	101	33721823	2	2	1	0.5	3	1.76799e+08	6.772
B4	33737204	34123252	101	33930228.5	4	4	0.375	0.75	4	1.76799e+08	5.1678
B4	33980301	34189268	101	34084785	6	6	0.222222	0.833333	6	1.76799e+08	3.25672
B4	34123252	34327836	101	34225544.5	8	8	0.15625	0.875	7	2503.42	0.875834
B4	34189268	34455020	101	34322144.5	26	25	0.0473373	0.857143	0	0	0
B4	34327836	34554571	101	34441204	20	20	0.055	0.95	0	0	0
