chr	start	end	nSNPs	pos	lp_nhaps	lp_uhaps	lp_h12	lp_h2h1	lp_m	lp_A	lp_L
B4	69584016	69768673	101	69676345	8	8	0.15625	0.875	8	3279.49	0.265837
B4	69693340	69926489	101	69809915	4	4	0.375	0.75	4	20126.1	1.47542
B4	69768673	70034362	101	69901518	4	4	0.375	0.75	4	17504.4	1.47278
B4	69926489	70176989	101	70051739.5	14	14	0.0816327	0.928571	0	0	0
B4	70034362	70288928	101	70161645.5	8	8	0.15625	0.875	8	2852.3	0.265837
B4	70176989	70383689	101	70280339.5	10	10	0.12	0.9	0	0	0
B4	70288928	70482223	101	70385576	14	12	0.132653	0.777778	0	0	0
B4	70383689	70550643	101	70467166.5	14	12	0.132653	0.777778	0	0	0
B4	70482223	70682097	101	70582160.5	16	14	0.109375	0.8	0	0	0
B4	70550643	70765441	101	70658042.5	10	10	0.12	0.9	0	0	0
B4	70765441	70937714	101	70851578	2	2	1	0.5	2	2480.75	2.07539
B4	70873805	71016707	101	70945256.5	10	9	0.16	0.666667	9	2852.3	0.340022
B4	70937714	71162596	101	71050155.5	18	14	0.123457	0.678571	0	0	0
B4	71016707	71261030	101	71138869	16	15	0.0859375	0.777778	0	0	0
B4	71162596	71438307	101	71300452	8	8	0.15625	0.875	8	3770.67	0.265837
B4	71261030	71598075	101	71429553	10	10	0.12	0.9	0	0	0
B4	71438307	71781380	101	71609844	6	6	0.222222	0.833333	6	4984.73	0.748902
B4	71598075	71958590	101	71778333	6	6	0.222222	0.833333	6	4335.41	0.748902
B4	71781380	72097258	101	71939319.5	12	12	0.0972222	0.916667	0	0	0
B4	71958590	72222134	101	72090362.5	10	10	0.12	0.9	0	0	0
B4	72097258	72301073	101	72199166	6	6	0.222222	0.833333	6	2852.3	0.748902
B4	72222134	72413078	101	72317606.5	8	8	0.15625	0.875	8	2480.75	0.265837
B4	72301073	72513786	101	72407430	18	15	0.117284	0.653846	0	0	0
B4	72413078	72615374	101	72514226.5	12	10	0.166667	0.75	0	0	0
B4	72513786	72749396	101	72631591.5	14	11	0.173469	0.590909	0	0	0
B4	72615374	72911420	101	72763397.5	18	16	0.0925926	0.625	0	0	0
B4	72749396	73020540	101	72884968.5	12	11	0.125	0.714286	0	0	0
B4	72911420	73103288	101	73007354.5	8	6	0.3125	0.357143	6	3279.49	1.4447
B4	73020540	73255629	101	73138085	2	2	1	0.5	6	1.00249e+08	2.74901
B4	73103288	73356331	101	73229810	6	6	0.222222	0.833333	6	1.00249e+08	2.74793
B4	73255629	73436496	101	73346063	8	7	0.21875	0.6	7	40440.8	0.839018
B4	73356331	73490226	101	73423279	10	7	0.3	0.5	7	15224.3	1.06497
B4	73436496	73665456	101	73550976.5	22	16	0.115702	0.763158	0	0	0
B4	73490226	73856027	101	73673127	14	12	0.132653	0.55	0	0	0
B4	73665456	73973674	101	73819565.5	14	12	0.132653	0.55	0	0	0
B4	73856027	74100838	101	73978433	6	6	0.222222	0.833333	6	4335.41	0.748902
B4	73973674	74327341	101	74150508	4	3	0.625	0.333333	3	2480.75	2.91321
B4	74100838	74375290	101	74238064.5	12	10	0.166667	0.75	0	0	0
B4	74327341	74419094	101	74373218	4	3	0.625	0.333333	3	23140.5	3.11127
B4	74375290	74471680	101	74423485.5	4	3	0.625	0.333333	3	11516.3	2.93057
B4	74419094	74590597	101	74504846	18	14	0.123457	0.678571	0	0	0
B4	74471680	74682060	101	74576870.5	18	16	0.0925926	0.625	0	0	0
B4	74590597	74921595	101	74756096.5	6	6	0.222222	0.833333	6	17504.4	0.749052
B4	74682060	75072754	101	74877407.5	4	4	0.375	0.75	4	3279.49	1.46939
B4	75072754	75448413	101	75260584	8	8	0.15625	0.875	8	1.00249e+08	0.776427
B4	75207377	75545751	101	75376564.5	6	6	0.222222	0.833333	8	1.00249e+08	0.776889
B4	75448413	75694924	101	75571669	4	4	0.375	0.75	6	1.00249e+08	1.97723
B4	75545751	75882600	101	75714176	2	2	1	0.5	4	1.00249e+08	3.61145
B4	75694924	75996373	101	75845649	2	2	1	0.5	2	3279.49	2.07539
B4	75882600	76049246	101	75965923.5	10	9	0.16	0.666667	9	23140.5	0.341904
B4	75996373	76117275	101	76056824.5	6	6	0.222222	0.833333	6	2157.6	0.748902
B4	76049246	76239966	101	76144606.5	14	13	0.102041	0.75	0	0	0
B4	76117275	76300632	101	76208954	16	13	0.117188	0.818182	0	0	0
B4	76239966	76355429	101	76297698	18	16	0.0925926	0.818182	0	0	0
B4	76300632	76409262	101	76354947.5	18	15	0.0987654	0.833333	0	0	0
B4	76355429	76516344	101	76435887	10	10	0.12	0.9	0	0	0
B4	76409262	76632208	101	76520735.5	2	2	1	0.5	2	2157.6	2.07539
B4	76694540	76793637	101	76744089	2	2	1	0.5	2	1.00249e+08	8.28784
B4	76745792	76898604	101	76822198.5	2	2	1	0.5	2	1.00249e+08	8.28784
B4	76962342	77250111	101	77106227	2	2	1	0.5	4	1.00249e+08	3.60944
B4	77053622	77496238	101	77274930.5	4	4	0.375	0.75	4	1.00249e+08	3.61146
B4	77250111	77615637	101	77432874.5	2	2	1	0.5	2	3770.67	2.07539
B4	77496238	77695286	101	77595762.5	10	10	0.12	0.9	0	0	0
B4	77615637	77870444	101	77743041	8	8	0.15625	0.875	8	10016.2	0.265838
B4	77695286	78012936	101	77854111.5	4	4	0.375	0.75	4	2852.3	1.46939
B4	78012936	78265944	101	78139440.5	2	2	1	0.5	4	1.00249e+08	3.60928
B4	78129798	78427843	101	78278821	2	2	1	0.5	2	1.00249e+08	6.21574
B4	78534403	78753975	101	78644189.5	2	2	1	0.5	2	1.00249e+08	6.21596
B4	78668694	78876472	101	78772583.5	2	2	1	0.5	2	107424	2.54933
B4	79002755	79417145	101	79209950.5	6	6	0.222222	0.833333	6	4984.73	0.748902
B4	79194898	79579923	101	79387411	14	13	0.102041	0.75	0	0	0
B4	79417145	79742772	101	79579959	6	6	0.222222	0.833333	6	8711.43	0.748902
B4	79579923	79901618	101	79740771	2	2	1	0.5	2	17504.4	2.07552
B4	79742772	80004356	101	79873564.5	2	2	1	0.5	2	1.00249e+08	6.22015
B4	79901618	80161884	101	80031751.5	2	2	1	0.5	2	1.00249e+08	6.22065
B4	80004356	80276781	101	80140569	2	2	1	0.5	4	1.00249e+08	3.61154
B4	80161884	80425673	101	80293779	4	4	0.375	0.75	4	1.00249e+08	3.60948
B4	80595165	80709464	101	80652315	2	2	1	0.5	4	1.00249e+08	4.68047
B4	80661924	80768955	101	80715440	2	2	1	0.5	2	285355	5.88423
B4	80709464	80844170	101	80776817.5	2	2	1	0.5	2	1.00249e+08	10.3685
B4	80768955	80917732	101	80843344	2	2	1	0.5	2	1.00249e+08	10.3669
B4	80844170	81025667	101	80934919	2	2	1	0.5	2	1.00249e+08	8.29416
B4	80917732	81167876	101	81042804.5	2	2	1	0.5	2	2480.75	2.07539
B4	81025667	81253387	101	81139527.5	6	6	0.222222	0.833333	6	2480.75	0.748902
B4	81167876	81295025	101	81231451	12	11	0.125	0.714286	0	0	0
B4	81253387	81361108	101	81307248	2	2	1	0.5	2	1876.55	2.07539
B4	82082908	82185287	101	82134098	20	17	0.1	0.5	0	0	0
B4	82116740	82276571	101	82196656	2	2	1	0.5	2	1632.1	2.07539
B4	82674782	82906011	101	82790397	4	4	0.375	0.75	6	1.00249e+08	1.97493
B4	82865175	83092644	101	82978910	6	6	0.222222	0.833333	6	30591.1	0.850035
B4	82906011	83157848	101	83031930	6	6	0.222222	0.833333	6	20126.1	0.786802
B4	83092644	83260394	101	83176519.5	22	21	0.0578512	0.833333	0	0	0
B4	83157848	83421106	101	83289477.5	20	20	0.055	0.95	0	0	0
B4	83260394	83651982	101	83456188.5	6	6	0.222222	0.833333	6	4335.41	0.748902
B4	83421106	83810138	101	83615622.5	2	2	1	0.5	2	4335.41	2.07539
B4	83651982	84072758	101	83862370.5	8	8	0.15625	0.875	8	1.00249e+08	0.69919
B4	83810138	84310638	101	84060388.5	4	4	0.375	0.75	4	5731.31	1.46939
B4	84072758	84426679	101	84249719	4	4	0.375	0.75	4	1.00249e+08	4.00249
B4	84652074	85028480	101	84840277.5	2	2	1	0.5	2	4335.41	2.07539
B4	84820868	85218380	101	85019624.5	6	6	0.222222	0.833333	6	1.00249e+08	1.79126
B4	85403718	85672921	101	85538320	2	2	1	0.5	2	142012	2.82353
B4	85544402	85744627	101	85644515	2	2	1	0.5	2	1.00249e+08	6.22112
B4	85672921	85891391	101	85782156.5	2	2	1	0.5	4	1.00249e+08	4.67648
B4	85744627	86003294	101	85873961	2	2	1	0.5	4	1.00249e+08	4.67684
B4	86242293	86524816	101	86383555	4	4	0.375	0.75	4	4984.73	1.46939
B4	86420316	86738272	101	86579294.5	12	11	0.125	0.714286	0	0	0
B4	86524816	86936833	101	86730825	6	6	0.222222	0.833333	6	4335.41	0.748902
B4	86738272	87047061	101	86892667	6	6	0.222222	0.833333	8	1.00249e+08	0.790894
B4	86936833	87152103	101	87044468.5	8	8	0.15625	0.875	8	4335.41	0.265837
B4	87047061	87332885	101	87189973.5	20	19	0.065	0.818182	0	0	0
B4	87152103	87548317	101	87350210.5	14	14	0.0816327	0.928571	0	0	0
B4	87332885	87727220	101	87530053	12	12	0.0972222	0.916667	0	0	0
B4	87548317	87919649	101	87733983.5	16	15	0.0859375	0.777778	0	0	0
B4	87727220	88064191	101	87895706	14	11	0.173469	0.590909	0	0	0
B4	87919649	88200253	101	88059951.5	20	17	0.1	0.678571	0	0	0
B4	88064191	88388406	101	88226299	22	19	0.0743802	0.857143	0	0	0
B4	88200253	88571876	101	88386065	18	15	0.0987654	0.833333	0	0	0
B4	88388406	88677614	101	88533010.5	16	13	0.140625	0.625	0	0	0
B4	88571876	88690153	101	88631015	14	9	0.285714	0.305556	9	8711.43	0.718343
B4	88677614	88729774	101	88703694.5	14	5	0.632653	0.279412	5	706.442	5.05274
B4	88690153	88768316	101	88729235	16	10	0.28125	0.25	0	0	0
B4	88729774	88855353	101	88792564	16	12	0.148438	0.653846	0	0	0
B4	88768316	89005775	101	88887046	18	16	0.0925926	0.818182	0	0	0
B4	88855353	89146819	101	89001086.5	12	12	0.0972222	0.916667	0	0	0
B4	89005775	89331209	101	89168492.5	14	11	0.173469	0.590909	0	0	0
B4	89146819	89671017	101	89408918.5	6	6	0.222222	0.833333	6	23140.5	0.749112
B4	89331209	89821535	101	89576372.5	6	6	0.222222	0.833333	6	1.00249e+08	2.24362
B4	89671017	89973998	101	89822508	6	6	0.222222	0.833333	8	1.00249e+08	0.790725
B4	89821535	90088044	101	89954790	8	8	0.15625	0.875	8	1.00249e+08	0.793748
B4	89973998	90328719	101	90151359	8	8	0.15625	0.875	8	1.00249e+08	0.913937
B4	90088044	90545572	101	90316808.5	6	5	0.333333	0.5	5	4335.41	1.64183
B4	90328719	90666006	101	90497363	4	4	0.375	0.75	4	4335.41	1.46939
B4	90545572	90766254	101	90655913.5	8	8	0.15625	0.875	8	3770.67	0.265837
B4	90666006	90926560	101	90796283.5	10	10	0.12	0.9	0	0	0
B4	90766254	91039582	101	90902918.5	8	8	0.15625	0.875	8	2852.3	0.265837
B4	90926560	91070385	101	90998473	8	8	0.15625	0.875	8	7576.65	0.265837
B4	91039582	91203597	101	91121590	10	10	0.12	0.9	0	0	0
B4	91070385	91332126	101	91201256	2	2	1	0.5	2	2157.6	2.07539
B4	91203597	91432526	101	91318062	2	2	1	0.5	2	2852.3	2.07539
B4	91332126	91509086	101	91420606.5	16	16	0.0703125	0.9375	0	0	0
B4	91432526	91606095	101	91519311	4	4	0.375	0.75	4	2480.75	1.46939
B4	91509086	91706490	101	91607788.5	6	6	0.222222	0.833333	6	2480.75	0.748902
B4	91606095	91797053	101	91701574.5	16	13	0.140625	0.625	0	0	0
B4	91706490	91955477	101	91830984	6	6	0.222222	0.833333	6	10016.2	0.748906
B4	91797053	92063927	101	91930490.5	4	4	0.375	0.75	4	2852.3	1.46939
B4	92146016	92396872	101	92271444.5	6	6	0.222222	0.833333	6	2852.3	0.748902
B4	92234135	92505916	101	92370026	10	10	0.12	0.9	0	0	0
B4	92396872	92673754	101	92535313.5	6	6	0.222222	0.833333	6	13241.1	0.748928
B4	92505916	92801978	101	92653947.5	2	2	1	0.5	2	3279.49	2.07539
B4	92673754	92899708	101	92786731.5	2	2	1	0.5	2	1.00249e+08	6.22118
B4	92801978	92988542	101	92895260.5	2	2	1	0.5	2	2480.75	2.07539
B4	92899708	93074245	101	92986977	8	7	0.21875	0.6	6	1.00249e+08	2.12408
B4	92988542	93144952	101	93066747.5	2	2	1	0.5	2	2157.6	2.07539
B4	93074245	93287915	101	93181080.5	2	2	1	0.5	2	1.00249e+08	8.29337
B4	93144952	93373150	101	93259051.5	2	2	1	0.5	2	1.00249e+08	8.29337
B4	93287915	93481278	101	93384597	2	2	1	0.5	2	2852.3	2.07539
B4	93373150	93597756	101	93485453.5	8	8	0.15625	0.875	8	2480.75	0.265837
B4	93481278	93654372	101	93567825.5	18	16	0.0925926	0.625	0	0	0
B4	93597756	93778658	101	93688207.5	20	20	0.055	0.95	0	0	0
B4	93654372	93927611	101	93790992	6	6	0.222222	0.833333	6	2852.3	0.748902
B4	93778658	94075122	101	93926890.5	6	6	0.222222	0.833333	6	13241.1	0.748905
B4	93927611	94272358	101	94099985	10	10	0.12	0.9	0	0	0
B4	94075122	94372828	101	94223975.5	8	8	0.15625	0.875	8	3279.49	0.265837
B4	94272358	94557202	101	94414780.5	12	12	0.0972222	0.916667	0	0	0
B4	94700955	94906949	101	94803952.5	12	9	0.222222	0.55	9	53461.7	0.517671
B4	94778533	95044849	101	94911691.5	2	2	1	0.5	2	2852.3	2.07539
B4	94906949	95183725	101	95045337.5	8	7	0.21875	0.6	7	1.00249e+08	1.40426
B4	95044849	95349618	101	95197234	2	2	1	0.5	2	4335.41	2.07539
B4	95183725	95563392	101	95373559	2	2	1	0.5	2	3770.67	2.07539
B4	95349618	95689287	101	95519453	10	10	0.12	0.9	0	0	0
B4	95563392	95867953	101	95715673	6	6	0.222222	0.833333	6	17504.4	0.749003
B4	95689287	96010118	101	95849703	2	2	1	0.5	2	3770.67	2.07539
B4	95867953	96141076	101	96004515	6	6	0.222222	0.833333	6	1.00249e+08	1.97726
B4	96010118	96384768	101	96197443.5	4	4	0.375	0.75	6	1.00249e+08	1.97322
B4	96905840	97323865	101	97114853	2	2	1	0.5	2	5731.31	2.07539
B4	97080988	97611750	101	97346369.5	12	11	0.125	0.714286	0	0	0
B4	97323865	97784746	101	97554306	12	9	0.222222	0.333333	9	5731.31	0.556885
B4	97611750	97910512	101	97761131.5	4	4	0.375	0.75	4	4984.73	1.46939
B4	97784746	98121049	101	97952898	8	8	0.15625	0.875	8	123513	0.302554
B4	98562121	98873277	101	98717699.5	16	13	0.117188	0.818182	0	0	0
B4	98773045	98941016	101	98857031	22	17	0.11157	0.578947	0	0	0
B4	98873277	99138570	101	99005924	22	17	0.0950413	0.735294	0	0	0
B4	98941016	99331661	101	99136339	16	15	0.0859375	0.777778	0	0	0
B4	99138570	99409858	101	99274214.5	16	14	0.109375	0.8	0	0	0
B4	99331661	99527889	101	99429775.5	12	10	0.166667	0.5	0	0	0
B4	99409858	99707745	101	99558802	10	10	0.12	0.9	0	0	0
B4	99527889	99937781	101	99732835.5	8	6	0.3125	0.357143	6	4335.41	1.4447
B4	99707745	100107881	101	99907813.5	6	6	0.222222	0.833333	6	1.00249e+08	2.89759
B4	99937781	100168133	101	100052957.5	4	4	0.375	0.75	6	1.00249e+08	1.97738
B4	100107881	100368143	101	100238012.5	2	2	1	0.5	2	4984.73	2.07539
B4	100168133	100725960	101	100447047	8	7	0.21875	0.6	9	1.00249e+08	0.839438
B4	100368143	100854850	101	100611497	10	9	0.16	0.666667	9	20126.1	0.340042
B4	100725960	100960808	101	100843384.5	18	14	0.148148	0.5	0	0	0
B4	100854850	101028833	101	100941842	18	15	0.0987654	0.833333	0	0	0
B4	100960808	101197149	101	101078979	18	17	0.0740741	0.8	0	0	0
B4	101028833	101353728	101	101191281	16	15	0.0859375	0.777778	0	0	0
B4	101197149	101477410	101	101337280	18	15	0.0987654	0.833333	0	0	0
B4	101353728	101574049	101	101463889	14	14	0.0816327	0.928571	0	0	0
B4	101477410	101659012	101	101568211.5	14	13	0.102041	0.75	0	0	0
B4	101574049	101765861	101	101669955.5	18	16	0.0925926	0.818182	0	0	0
B4	101659012	101874016	101	101766514.5	20	18	0.08	0.833333	0	0	0
B4	101765861	102001998	101	101883930	14	13	0.102041	0.75	0	0	0
B4	101874016	102125777	101	101999897	14	13	0.102041	0.75	0	0	0
B4	102001998	102274801	101	102138400	14	13	0.102041	0.75	0	0	0
B4	102125777	102436956	101	102281367	10	9	0.16	0.666667	9	3279.49	0.340022
B4	102274801	102538532	101	102406667	18	13	0.12963	0.7	0	0	0
B4	102436956	102695765	101	102566361	22	19	0.0743802	0.857143	0	0	0
B4	102538532	102807224	101	102672878.5	20	16	0.09	0.857143	0	0	0
B4	102695765	102922506	101	102809136	8	8	0.15625	0.875	8	11516.3	0.265868
B4	102807224	102991958	101	102899591.5	4	4	0.375	0.75	4	2480.75	1.46939
B4	102922506	103041424	101	102981965.5	8	8	0.15625	0.875	8	1.00249e+08	1.30509
B4	102991958	103123818	101	103057888.5	6	6	0.222222	0.833333	7	1.00249e+08	1.11301
B4	103041424	103310085	101	103175755	6	6	0.222222	0.833333	7	1.00249e+08	1.13905
B4	103123818	103414816	101	103269317.5	8	8	0.15625	0.875	7	1.00249e+08	1.1383
B4	103310085	103536167	101	103423126.5	6	6	0.222222	0.833333	7	1.00249e+08	1.08663
B4	103414816	103608521	101	103511669	4	4	0.375	0.75	4	2480.75	1.46939
B4	103536167	103775216	101	103655692	4	4	0.375	0.75	6	1.00249e+08	2.16213
B4	103608521	103923865	101	103766193.5	6	6	0.222222	0.833333	7	1.00249e+08	1.66785
B4	103775216	104081137	101	103928177	8	7	0.21875	0.6	7	1.00249e+08	1.54936
B4	103923865	104201579	101	104062722.5	2	2	1	0.5	2	3770.67	2.07539
B4	104201579	104602723	101	104402151.5	6	6	0.222222	0.833333	7	1.00249e+08	1.54815
B4	104501216	104663967	101	104582592	8	7	0.21875	0.6	7	1.00249e+08	1.92667
B4	104602723	104886398	101	104744561	8	7	0.21875	0.6	7	1.00249e+08	1.94668
B4	104663967	105020185	101	104842076.5	6	6	0.222222	0.833333	7	1.00249e+08	1.94577
B4	104886398	105226700	101	105056549.5	10	8	0.22	0.714286	8	1.00249e+08	0.978904
B4	105020185	105506388	101	105263287	8	8	0.15625	0.875	8	1.00249e+08	0.901248
B4	105226700	105615884	101	105421292.5	2	2	1	0.5	2	4335.41	2.07539
B4	105506388	105755110	101	105630749.5	14	12	0.132653	0.777778	0	0	0
B4	105615884	105965822	101	105790853.5	16	14	0.109375	0.8	0	0	0
B4	105755110	106076088	101	105915599.5	2	2	1	0.5	2	3279.49	2.07539
B4	105965822	106137365	101	106051594	2	2	1	0.5	2	2480.75	2.07539
B4	106076088	106203571	101	106139830	10	10	0.12	0.9	0	0	0
B4	106137365	106315731	101	106226548.5	12	12	0.0972222	0.916667	0	0	0
B4	106203571	106404727	101	106304149.5	18	17	0.0740741	0.8	0	0	0
B4	106315731	106498654	101	106407193	20	18	0.08	0.833333	0	0	0
B4	106404727	106645470	101	106525099	14	14	0.0816327	0.928571	0	0	0
B4	106498654	106761992	101	106630323.5	14	14	0.0816327	0.928571	0	0	0
B4	106645470	106853800	101	106749635.5	12	11	0.125	0.714286	0	0	0
B4	106761992	106967961	101	106864977	14	12	0.132653	0.777778	0	0	0
B4	106853800	107173354	101	107013577.5	18	14	0.104938	0.846154	0	0	0
B4	106967961	107250053	101	107109007.5	16	11	0.15625	0.678571	0	0	0
B4	107173354	107434998	101	107304176.5	12	10	0.166667	0.5	0	0	0
B4	107250053	107533253	101	107391653.5	2	2	1	0.5	2	2480.75	2.07539
B4	107434998	107635410	101	107535204.5	2	2	1	0.5	2	1.00249e+08	6.22032
B4	107533253	107815545	101	107674399.5	2	2	1	0.5	2	1.00249e+08	6.22053
B4	107635410	107979748	101	107807579.5	2	2	1	0.5	4	1.00249e+08	3.61181
B4	107815545	108033768	101	107924657	4	4	0.375	0.75	7	1.00249e+08	1.52268
B4	107979748	108166151	101	108072950	8	7	0.21875	0.6	7	35172.9	0.763142
B4	108033768	108280762	101	108157265.5	6	5	0.333333	0.5	5	2480.75	1.64183
B4	108166151	108377097	101	108271624.5	12	10	0.166667	0.75	0	0	0
B4	108280762	108589184	101	108434973.5	10	9	0.16	0.666667	9	4335.41	0.340022
B4	108377097	108868511	101	108622804.5	14	13	0.102041	0.75	0	0	0
B4	108589184	109283603	101	108936394	4	4	0.375	0.75	4	7576.65	1.46939
B4	109283603	109968020	101	109625812	2	2	1	0.5	2	7576.65	2.07539
B4	109706707	110132710	101	109919709	6	6	0.222222	0.833333	6	6589.7	0.748902
B4	109968020	110302931	101	110135476	8	8	0.15625	0.875	8	2852.3	0.265837
B4	110132710	110340076	101	110236393.5	18	13	0.154321	0.529412	0	0	0
B4	110302931	110456520	101	110379726	18	16	0.0925926	0.818182	0	0	0
B4	110340076	110589086	101	110464581.5	18	18	0.0617284	0.944444	0	0	0
B4	110456520	110653255	101	110554888	8	8	0.15625	0.875	8	2480.75	0.265837
B4	110589086	110718906	101	110653996.5	2	2	1	0.5	2	1419.5	2.07539
B4	110653255	110754359	101	110703807.5	6	5	0.333333	0.5	5	17504.4	1.70704
B4	110718906	110773492	101	110746199.5	16	7	0.359375	0.357143	7	1234.59	1.98191
B4	110754359	110827388	101	110790874	16	11	0.1875	0.5	0	0	0
B4	110773492	110940155	101	110856824	12	10	0.166667	0.5	0	0	0
B4	110827388	111082315	101	110954852	6	5	0.333333	0.5	5	3279.49	1.64183
B4	110940155	111151319	101	111045737.5	6	5	0.333333	0.5	5	4984.73	1.64183
B4	111082315	111218772	101	111150544	18	17	0.0740741	0.8	0	0	0
B4	111151319	111297027	101	111224173.5	14	11	0.173469	0.590909	0	0	0
B4	111218772	111507785	101	111363279	4	4	0.375	0.75	4	3770.67	1.46939
B4	111297027	111713807	101	111505417.5	6	6	0.222222	0.833333	6	17504.4	0.748997
B4	111507785	111911092	101	111709439	14	13	0.102041	0.75	0	0	0
B4	111713807	112112566	101	111913187	4	4	0.375	0.75	4	26606.3	1.47321
B4	111911092	112164637	101	112037865	4	4	0.375	0.75	4	2852.3	1.46939
B4	112112566	112195891	101	112154229	20	13	0.14	0.763158	0	0	0
B4	112164637	112369635	101	112267136.5	16	14	0.109375	0.8	0	0	0
B4	112195891	112606235	101	112401063.5	12	12	0.0972222	0.916667	0	0	0
B4	112369635	112750574	101	112560105	10	10	0.12	0.9	0	0	0
B4	112606235	112943947	101	112775091.5	12	9	0.222222	0.333333	9	23140.5	0.557711
B4	112750574	113035090	101	112892832.5	6	6	0.222222	0.833333	6	2852.3	0.748902
B4	112943947	113190503	101	113067225.5	10	10	0.12	0.9	0	0	0
B4	113035090	113366313	101	113200702	14	12	0.132653	0.777778	0	0	0
B4	113190503	113499679	101	113345091.5	4	4	0.375	0.75	4	3770.67	1.46939
B4	113366313	113635088	101	113500701	4	4	0.375	0.75	6	1.00249e+08	3.24146
B4	113499679	113701012	101	113600346	8	6	0.3125	0.666667	6	1.00249e+08	3.24187
B4	113635088	113794057	101	113714573	10	7	0.3	0.5	9	1.00249e+08	1.45779
B4	113701012	113896008	101	113798510.5	10	9	0.16	0.666667	9	1.00249e+08	1.45752
B4	113794057	114201667	101	113997862.5	6	6	0.222222	0.833333	9	1.00249e+08	0.956072
B4	114366662	114713155	101	114539909	8	6	0.3125	0.666667	6	1.00249e+08	3.45943
B4	114513915	114848238	101	114681077	8	6	0.3125	0.357143	6	1.00249e+08	4.49253
B4	114713155	114991599	101	114852377.5	8	5	0.4375	0.2	6	1.00249e+08	3.25801
B4	114848238	115102621	101	114975430	8	7	0.21875	0.6	6	1.00249e+08	2.56161
B4	114991599	115207519	101	115099559.5	6	6	0.222222	0.833333	7	1.00249e+08	1.69454
B4	115102621	115318476	101	115210549	6	6	0.222222	0.833333	8	1.00249e+08	0.791128
B4	115207519	115440959	101	115324239.5	8	8	0.15625	0.875	8	1.00249e+08	0.883164
B4	115318476	115606780	101	115462628.5	4	3	0.625	0.333333	3	3770.67	2.91321
B4	115440959	115756343	101	115598651.5	4	4	0.375	0.75	4	3770.67	1.46939
B4	115606780	115861299	101	115734040	8	8	0.15625	0.875	8	3279.49	0.265837
B4	115756343	115985110	101	115870727	18	12	0.191358	0.404762	0	0	0
B4	115861299	116069210	101	115965255	6	6	0.222222	0.833333	6	2480.75	0.748902
B4	115985110	116160737	101	116072924	2	2	1	0.5	2	2852.3	2.07539
B4	116069210	116305862	101	116187536.5	4	4	0.375	0.75	5	1.00249e+08	4.575
B4	116160737	116377713	101	116269225.5	4	4	0.375	0.75	5	1.00249e+08	4.57569
B4	116305862	116460823	101	116383343	6	5	0.333333	0.5	5	1.00249e+08	3.78788
B4	116377713	116666465	101	116522089.5	4	4	0.375	0.75	5	1.00249e+08	4.35385
B4	116460823	116817986	101	116639405	6	5	0.333333	0.5	5	13241.1	1.64186
B4	116666465	116921291	101	116793878.5	12	11	0.125	0.714286	0	0	0
B4	116817986	117236157	101	117027072	6	5	0.333333	0.5	5	35172.9	1.66738
B4	116921291	117335022	101	117128157	2	2	1	0.5	5	1.00249e+08	3.50133
B4	117236157	117509591	101	117372874.5	4	4	0.375	0.75	4	1.00249e+08	4.00719
B4	117335022	117649549	101	117492286	4	4	0.375	0.75	6	1.00249e+08	2.16205
B4	117509591	117763757	101	117636674.5	6	6	0.222222	0.833333	6	1.00249e+08	1.97727
B4	117763757	117947465	101	117855611.5	2	2	1	0.5	2	3770.67	2.07539
B4	117847693	118152060	101	117999877	6	6	0.222222	0.833333	6	2852.3	0.748902
B4	117947465	118266514	101	118106990	8	8	0.15625	0.875	8	11516.3	0.265848
B4	118152060	118365389	101	118258725	10	10	0.12	0.9	0	0	0
B4	118266514	118457453	101	118361984	14	14	0.0816327	0.928571	0	0	0
B4	118365389	118707466	101	118536428	2	2	1	0.5	2	4335.41	2.07539
B4	118707466	119126307	101	118916887	4	4	0.375	0.75	4	1.00249e+08	4.00388
B4	118991151	119336578	101	119163865	4	4	0.375	0.75	4	1.00249e+08	4.00507
B4	119336578	119528376	101	119432477.5	2	2	1	0.5	4	1.00249e+08	4.00599
